category,name,mrp,discount_pct_raw,available_qty,discounted_price,weight_g,out_of_stock,qty,discount_amount,discount_pct,total_revenue_raw,price_per_gms,mrp_bucket,weight_kg,discounted_price_calc,total_revenue_calc
Ice Cream & Desserts,Del Monte Pitted Green Olives,25000,0,0,25000,450,TRUE,450,0,1,202500,55.56,High,0.45,25000,11250000
Chocolates & Candies,Maggi 2 Minute Masala Noodles,1200,0,6,1200,70,FALSE,70,0,0.9,4900,17.14,Low,0.07,1200,84000
Chocolates & Candies,iD Idli & Dosa Batter ,8000,15,6,6800,1000,FALSE,1,1200,0.9,1000,6.8,High,1,6800,6800
Chocolates & Candies,iD Malabar Parota ,8000,10,4,7200,400,FALSE,400,800,1,160000,18,High,0.4,7200,2880000
Chocolates & Candies,iD Wheat Lachha Paratha,8000,12,6,7000,400,FALSE,400,1000,1,160000,17.5,High,0.4,7000,2800000
Chocolates & Candies,McCain Aloo Tikki,11000,4,6,10500,400,FALSE,400,500,1,160000,26.25,High,0.4,10500,4200000
Chocolates & Candies,McCain Smiles Cripsy Happy Potatoes,12000,5,6,11400,415,FALSE,415,600,1,172225,27.47,High,0.415,11400,4731000
Chocolates & Candies,McCain Veggie Burger Patty,11500,3,6,11100,360,FALSE,360,400,1,129600,30.83,High,0.36,11100,3996000
Chocolates & Candies,McCain Veggie Fingers,11700,5,6,11100,400,FALSE,400,600,1,160000,27.75,High,0.4,11100,4440000
Chocolates & Candies,Amul Delicious Fat Spread - Cholesterol Free,1800,5,6,1700,100,FALSE,100,100,0.9,10000,17,Low,0.1,1700,170000
Chocolates & Candies,Whiskas Wet  Meal (Adult - Cat Food)  Chicken in Gravy,3500,2,2,3400,85,FALSE,85,100,1,7225,40,Medium,0.085,3400,289000
Chocolates & Candies,McCain Chilli Garlic Potato Bites Crunchy Potato Nuggets,12500,5,1,11800,420,FALSE,420,700,1,176400,28.1,High,0.42,11800,4956000
Chocolates & Candies,Ching's Secret Instant Hot Garlic Noodles,1500,0,3,1500,60,FALSE,60,0,1,3600,25,Low,0.06,1500,90000
Chocolates & Candies,Veeba Eggless Mayonnaise,7900,11,5,7000,250,FALSE,250,900,1,62500,28,High,0.25,7000,1750000
Chocolates & Candies,Ching's Secret Instant Schezwan Noodles,1500,0,6,1500,60,FALSE,60,0,1,3600,25,Low,0.06,1500,90000
